"","Date","Site.Name","COUNTY","mean_lat","mean_long","Month","Year","PM2.5 - Local Conditions","Ozone","Acceptable PM2.5 AQI & Speciation Mass"
"2457",2020-07-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,52,59,NA
"2458",2020-07-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,51,60.5,NA
"2459",2020-07-12,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,43.5,48
"2460",2020-07-12,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,35,NA
"2461",2020-07-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,54,57.5,NA
"2462",2020-07-12,"Millbrook School","Wake",35.856111,-78.574167,7,2020,50,45.5,NA
"2463",2020-07-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,41,57
"2464",2020-07-12,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,56,39,NA
"2465",2020-07-13,"Bryson City","Swain",35.434767,-83.442133,7,2020,43,28,NA
"2466",2020-07-13,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,22,36.5,NA
"2467",2020-07-13,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,44,66.5,NA
"2468",2020-07-13,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,51,48,NA
"2469",2020-07-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,39.5,24
"2470",2020-07-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,48.5,50,NA
"2471",2020-07-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,52.6666666666667,62,NA
"2472",2020-07-13,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,44,46
"2473",2020-07-13,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,38.5,47
"2474",2020-07-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,48,51.5,NA
"2475",2020-07-13,"Millbrook School","Wake",35.856111,-78.574167,7,2020,47.6666666666667,47.5,NA
"2476",2020-07-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,35,44,43
"2477",2020-07-13,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,46,56.5,NA
"2478",2020-07-14,"Bryson City","Swain",35.434767,-83.442133,7,2020,46,30.5,NA
"2479",2020-07-14,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,13,38,NA
"2480",2020-07-14,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,37,51,NA
"2481",2020-07-14,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,46,50.5,NA
"2482",2020-07-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,38.5,NA
"2483",2020-07-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,51,46.5,NA
"2484",2020-07-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,54,59,NA
"2485",2020-07-14,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,41,22
"2486",2020-07-14,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,39.5,NA
"2487",2020-07-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,41,47.5,NA
"2488",2020-07-14,"Millbrook School","Wake",35.856111,-78.574167,7,2020,34.5,46.5,NA
"2489",2020-07-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,41.5,27
"2490",2020-07-14,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,33,52,NA
"2491",2020-07-15,"Bryson City","Swain",35.434767,-83.442133,7,2020,36,27.5,NA
"2492",2020-07-15,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,7,41.5,NA
"2493",2020-07-15,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,38,59,NA
"2494",2020-07-15,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,56,50,NA
"2495",2020-07-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,35,NA
"2496",2020-07-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,48,52.5,NA
"2497",2020-07-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,55,70.5,NA
"2498",2020-07-15,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,46.5,35
"2499",2020-07-15,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,34,NA
"2500",2020-07-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,53,67.5,NA
"2501",2020-07-15,"Millbrook School","Wake",35.856111,-78.574167,7,2020,46.5,49,NA
"2502",2020-07-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,46,35
"2503",2020-07-15,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,44,46.5,NA
"2504",2020-07-16,"Bryson City","Swain",35.434767,-83.442133,7,2020,30,25.5,NA
"2505",2020-07-16,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,10,38,NA
"2506",2020-07-16,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,32,56,NA
"2507",2020-07-16,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,54,48,NA
"2508",2020-07-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,35.5,24
"2509",2020-07-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,48,46,NA
"2510",2020-07-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,42.5,57,NA
"2511",2020-07-16,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,46,46
"2512",2020-07-16,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,29.5,31
"2513",2020-07-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,44,60.5,NA
"2514",2020-07-16,"Millbrook School","Wake",35.856111,-78.574167,7,2020,53.3333333333333,52,NA
"2515",2020-07-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,34,44,40
"2516",2020-07-16,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,51,51,NA
"2517",2020-07-17,"Bryson City","Swain",35.434767,-83.442133,7,2020,26,11.5,NA
"2518",2020-07-17,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,22,39,NA
"2519",2020-07-17,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,29,43.5,NA
"2520",2020-07-17,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,45.5,40,NA
"2521",2020-07-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,35,NA
"2522",2020-07-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,30,36.5,NA
"2523",2020-07-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,33,44,NA
"2524",2020-07-17,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,43.5,42
"2525",2020-07-17,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,29.5,NA
"2526",2020-07-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,37,43.5,NA
"2527",2020-07-17,"Millbrook School","Wake",35.856111,-78.574167,7,2020,46,42,NA
"2528",2020-07-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,44,43
"2529",2020-07-17,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,43,39,NA
"2530",2020-07-18,"Bryson City","Swain",35.434767,-83.442133,7,2020,32,35,NA
"2531",2020-07-18,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,19,33,NA
"2532",2020-07-18,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,NA,41.5,NA
"2533",2020-07-18,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,41,42,NA
"2534",2020-07-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,44.5,NA
"2535",2020-07-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,40,58.5,NA
"2536",2020-07-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,32,43,NA
"2537",2020-07-18,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,41.5,31
"2538",2020-07-18,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,35,NA
"2539",2020-07-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,35,42.5,NA
"2540",2020-07-18,"Millbrook School","Wake",35.856111,-78.574167,7,2020,26.5,42.5,NA
"2541",2020-07-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,42.5,36
"2542",2020-07-18,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,29,36.5,NA
"2543",2020-07-19,"Bryson City","Swain",35.434767,-83.442133,7,2020,36,32.5,NA
"2544",2020-07-19,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,21,43,NA
"2545",2020-07-19,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,NA,52,NA
"2546",2020-07-19,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,45,54,NA
"2547",2020-07-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,41,28
"2548",2020-07-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,43.5,70,NA
"2549",2020-07-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,31.6666666666667,59,NA
"2550",2020-07-19,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,50,33
"2551",2020-07-19,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,34,29
"2552",2020-07-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,26,48.5,NA
"2553",2020-07-19,"Millbrook School","Wake",35.856111,-78.574167,7,2020,35,54,NA
"2554",2020-07-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,37,47,40
"2555",2020-07-19,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,34,52,NA
"2556",2020-07-20,"Bryson City","Swain",35.434767,-83.442133,7,2020,44,33,NA
"2557",2020-07-20,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,12,36,NA
"2558",2020-07-20,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,47,48,NA
"2559",2020-07-20,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,42.5,41.5,NA
"2560",2020-07-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,45.5,NA
"2561",2020-07-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,42,42,NA
"2562",2020-07-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,37,58.5,NA
"2563",2020-07-20,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,44.5,32
"2564",2020-07-20,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,35,NA
"2565",2020-07-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,36,46.5,NA
"2566",2020-07-20,"Millbrook School","Wake",35.856111,-78.574167,7,2020,37,42.5,NA
"2567",2020-07-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,43,32
"2568",2020-07-20,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,31,41.5,NA
"2569",2020-07-21,"Bryson City","Swain",35.434767,-83.442133,7,2020,22,34,NA
"2570",2020-07-21,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,5,32.5,NA
"2571",2020-07-21,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,40,50.5,NA
"2572",2020-07-21,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,35,38.5,NA
"2573",2020-07-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,41,NA
"2574",2020-07-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,31,41.5,NA
"2575",2020-07-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,32,53.5,NA
"2576",2020-07-21,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,31.5,13
"2577",2020-07-21,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,36,NA
"2578",2020-07-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,25,45,NA
"2579",2020-07-21,"Millbrook School","Wake",35.856111,-78.574167,7,2020,24.5,39,NA
"2580",2020-07-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,35.5,17
"2581",2020-07-21,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,27,36.5,NA
"2582",2020-07-22,"Bryson City","Swain",35.434767,-83.442133,7,2020,26,30,NA
"2583",2020-07-22,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,30,39.5,NA
"2584",2020-07-22,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,31,39.5,NA
"2585",2020-07-22,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,32,40,NA
"2586",2020-07-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,33,13
"2587",2020-07-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,20.5,40,NA
"2588",2020-07-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,24.5,39.5,NA
"2589",2020-07-22,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,39.5,20
"2590",2020-07-22,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,28,18
"2591",2020-07-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,20,41,NA
"2592",2020-07-22,"Millbrook School","Wake",35.856111,-78.574167,7,2020,25.3333333333333,41,NA
"2593",2020-07-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,35,38.5,44
"2594",2020-07-22,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,32,39.5,NA
"2595",2020-07-23,"Bryson City","Swain",35.434767,-83.442133,7,2020,20,34,NA
"2596",2020-07-23,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,9,35,NA
"2597",2020-07-23,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,38,33.5,NA
"2598",2020-07-23,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,43,36,NA
"2599",2020-07-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,35.5,NA
"2600",2020-07-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,25,36,NA
"2601",2020-07-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,27,35.5,NA
"2602",2020-07-23,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,33,22
"2603",2020-07-23,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,30.5,NA
"2604",2020-07-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,29,33,NA
"2605",2020-07-23,"Millbrook School","Wake",35.856111,-78.574167,7,2020,29.5,36,NA
"2606",2020-07-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,35,26
"2607",2020-07-23,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,28,35.5,NA
"2608",2020-07-24,"Bryson City","Swain",35.434767,-83.442133,7,2020,21,34.5,NA
"2609",2020-07-24,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,5,40.5,NA
"2610",2020-07-24,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,26,42,NA
"2611",2020-07-24,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,29,37.5,NA
"2612",2020-07-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,49,NA
"2613",2020-07-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,19,44,NA
"2614",2020-07-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,23,43,NA
"2615",2020-07-24,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,33,11
"2616",2020-07-24,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,36.5,NA
"2617",2020-07-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,19,42,NA
"2618",2020-07-24,"Millbrook School","Wake",35.856111,-78.574167,7,2020,21.5,38,NA
"2619",2020-07-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,35.5,12
"2620",2020-07-24,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,21,35,NA
"2621",2020-07-25,"Bryson City","Swain",35.434767,-83.442133,7,2020,25,36.5,NA
"2622",2020-07-25,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,0,39,NA
"2623",2020-07-25,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,28,40,NA
"2624",2020-07-25,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,33,39.5,NA
"2625",2020-07-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,44,NA
"2626",2020-07-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,27.5,46,NA
"2627",2020-07-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,23,42.5,NA
"2628",2020-07-25,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,40.5,13
"2629",2020-07-25,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,29,21
"2630",2020-07-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,26,42.5,NA
"2631",2020-07-25,"Millbrook School","Wake",35.856111,-78.574167,7,2020,27.3333333333333,40,NA
"2632",2020-07-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,15,41.5,15
"2633",2020-07-25,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,24,40,NA
"2634",2020-07-26,"Bryson City","Swain",35.434767,-83.442133,7,2020,38,41,NA
"2635",2020-07-26,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,18,37,NA
"2636",2020-07-26,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,33,51.5,NA
"2637",2020-07-26,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,38,47,NA
"2638",2020-07-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,65.5,NA
"2639",2020-07-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,30,56.5,NA
"2640",2020-07-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,26,48,NA
"2641",2020-07-26,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,43.5,30
"2642",2020-07-26,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,34,NA
"2643",2020-07-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,24,50,NA
"2644",2020-07-26,"Millbrook School","Wake",35.856111,-78.574167,7,2020,41,46.5,NA
"2645",2020-07-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,44.5,31
"2646",2020-07-26,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,36,42.5,NA
"2647",2020-07-27,"Bryson City","Swain",35.434767,-83.442133,7,2020,44,41,NA
"2648",2020-07-27,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,13,38.5,NA
"2649",2020-07-27,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,50,67.5,NA
"2650",2020-07-27,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,52,47,NA
"2651",2020-07-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,64,NA
"2652",2020-07-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,35,64,NA
"2653",2020-07-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,41,75.5,NA
"2654",2020-07-27,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,39,45
"2655",2020-07-27,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,40,NA
"2656",2020-07-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,36,74,NA
"2657",2020-07-27,"Millbrook School","Wake",35.856111,-78.574167,7,2020,48,45.5,NA
"2658",2020-07-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,37,38
"2659",2020-07-27,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,45,42.5,NA
"2660",2020-07-28,"Bryson City","Swain",35.434767,-83.442133,7,2020,40,38,NA
"2661",2020-07-28,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,12,38.5,NA
"2662",2020-07-28,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,43,46,NA
"2663",2020-07-28,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,48.5,45,NA
"2664",2020-07-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,47,25
"2665",2020-07-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,48.5,74,NA
"2666",2020-07-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,36,49,NA
"2667",2020-07-28,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,43,35
"2668",2020-07-28,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,34.5,34
"2669",2020-07-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,34,54.5,NA
"2670",2020-07-28,"Millbrook School","Wake",35.856111,-78.574167,7,2020,45.5,50.5,NA
"2671",2020-07-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,30,43,29
"2672",2020-07-28,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,44,44.5,NA
"2673",2020-07-29,"Bryson City","Swain",35.434767,-83.442133,7,2020,36,38,NA
"2674",2020-07-29,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,11,36.5,NA
"2675",2020-07-29,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,42,60.5,NA
"2676",2020-07-29,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,43,45.5,NA
"2677",2020-07-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,46,NA
"2678",2020-07-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,33,62.5,NA
"2679",2020-07-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,34,44,NA
"2680",2020-07-29,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,42.5,NA
"2681",2020-07-29,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,42.5,NA
"2682",2020-07-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,35,59,NA
"2683",2020-07-29,"Millbrook School","Wake",35.856111,-78.574167,7,2020,42,54,NA
"2684",2020-07-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,41.5,30
"2685",2020-07-29,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,34,44,NA
"2686",2020-07-30,"Bryson City","Swain",35.434767,-83.442133,7,2020,40,37.5,NA
"2687",2020-07-30,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,12,27,NA
"2688",2020-07-30,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,26,49,NA
"2689",2020-07-30,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,26,41,NA
"2690",2020-07-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,40.5,NA
"2691",2020-07-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,22,55.5,NA
"2692",2020-07-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,20,58.5,NA
"2693",2020-07-30,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,36.5,NA
"2694",2020-07-30,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,36.5,NA
"2695",2020-07-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,19,58,NA
"2696",2020-07-30,"Millbrook School","Wake",35.856111,-78.574167,7,2020,24,50,NA
"2697",2020-07-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,NA,36,20
"2698",2020-07-30,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,24,35,NA
"2699",2020-07-31,"Bryson City","Swain",35.434767,-83.442133,7,2020,27,33,NA
"2700",2020-07-31,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2020,10,26.5,NA
"2701",2020-07-31,"Clemmons Middle","Forsyth",36.026,-80.342,7,2020,31,38.5,NA
"2702",2020-07-31,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2020,35.5,38.5,NA
"2703",2020-07-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2020,NA,45,23
"2704",2020-07-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2020,31,37.5,NA
"2705",2020-07-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2020,28.5,39.5,NA
"2706",2020-07-31,"Leggett","Edgecombe",35.988278,-77.5843,7,2020,NA,35.5,NA
"2707",2020-07-31,"Linville Falls","Avery",35.972347,-81.933072,7,2020,NA,35,25
"2708",2020-07-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2020,24,40,NA
"2709",2020-07-31,"Millbrook School","Wake",35.856111,-78.574167,7,2020,30.5,44.5,NA
"2710",2020-07-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,2020,26,34.5,27
"2711",2020-07-31,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2020,28,35,NA
"2712",2020-08-01,"Bryson City","Swain",35.434767,-83.442133,8,2020,25,32.5,NA
"2713",2020-08-01,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2020,11,26,NA
"2714",2020-08-01,"Clemmons Middle","Forsyth",36.026,-80.342,8,2020,23,42.5,NA
"2715",2020-08-01,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2020,34,47,NA
"2716",2020-08-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2020,NA,38,NA
"2717",2020-08-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2020,15,51,NA
"2718",2020-08-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2020,21,59,NA
"2719",2020-08-01,"Leggett","Edgecombe",35.988278,-77.5843,8,2020,NA,33,21
"2720",2020-08-01,"Linville Falls","Avery",35.972347,-81.933072,8,2020,NA,32,NA
"2721",2020-08-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,2020,15,47.5,NA
"2722",2020-08-01,"Millbrook School","Wake",35.856111,-78.574167,8,2020,31,47,NA
"2723",2020-08-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,2020,NA,31,29
"2724",2020-08-01,"West Johnston Co.","Johnston",35.59095,-78.4622,8,2020,27,34,NA
"2725",2020-08-02,"Bryson City","Swain",35.434767,-83.442133,8,2020,7,27,NA
"2726",2020-08-02,"Castle Hayne","New Hanover",34.364167,-77.838611,8,2020,21,16,NA
"2727",2020-08-02,"Clemmons Middle","Forsyth",36.026,-80.342,8,2020,18,40.5,NA
"2728",2020-08-02,"Durham Armory","Durham",36.0329550008979,-78.904037,8,2020,28,34,NA
"2729",2020-08-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,2020,NA,35.5,NA
"2730",2020-08-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,2020,15,34.5,NA
"2731",2020-08-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,2020,18,60,NA
